Time,SatTemp:,SatHumidity:,SatPressure:,SatAccel:,SatGpsNr:,SatLat:,SatLon:,SatGPSAlt:,PacketRssi:,BaseTemp:,BaseHumidity:,BasePressure:,TrackAltAngle:,TrackAziAngle,BaseGpsNr:,BaseLat:,BaseLon:,BaseGPSAlt:
39243,26.2,33.0,973.72,9.898,12.0,48.39875,13.45109,343.9,-126.0,27.1,29.7,974.299,-135.0,0.0,12.0,48.40152,13.44931,342.9
39244,26.2,33.0,973.703,9.975,12.0,48.39875,13.45109,343.9,-126.0,27.1,29.7,974.237,-135.0,0.0,12.0,48.40152,13.44931,342.9
39244,26.2,33.0,973.732,9.936,12.0,48.39875,13.45109,343.9,-126.0,27.1,29.8,974.318,-135.0,0.0,12.0,48.40152,13.44931,342.9
39244,26.2,33.0,973.705,9.923,12.0,48.39875,13.45109,343.9,-126.0,27.1,29.8,974.278,-135.0,0.0,12.0,48.40152,13.44931,342.7
39245,26.2,33.1,973.725,9.936,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.8,974.288,-135.0,0.0,12.0,48.40152,13.44931,342.7
39245,26.2,33.0,973.713,9.936,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.9,974.314,-135.0,0.0,12.0,48.40152,13.44931,342.7
39245,26.2,33.0,973.703,9.93,12.0,48.39875,13.45109,344.0,-126.0,27.1,30.0,974.347,-135.0,0.0,12.0,48.40152,13.44931,342.6
39246,26.2,33.1,973.707,9.941,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.8,974.331,-135.0,0.0,12.0,48.40152,13.44931,342.6
39246,26.2,33.1,973.682,9.934,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.7,974.313,-135.0,0.0,12.0,48.40152,13.44931,342.6
39246,26.2,33.1,973.72,9.973,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.7,974.293,-135.0,0.0,12.0,48.40152,13.44931,342.4
39247,26.2,33.0,973.743,9.934,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.7,974.281,-135.0,0.0,12.0,48.40152,13.44931,342.4
39247,26.2,33.0,973.757,9.962,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.5,974.281,-135.0,0.0,12.0,48.40152,13.44931,342.4
39247,26.2,33.0,973.726,9.975,12.0,48.39875,13.45109,344.0,-126.0,27.2,29.4,974.284,-135.0,0.0,12.0,48.40152,13.44931,342.4
39248,26.2,33.0,973.702,9.93,12.0,48.39875,13.45109,344.1,-126.0,27.2,29.4,974.305,-135.0,0.0,12.0,48.40152,13.44931,342.4
39248,26.2,33.0,973.758,9.93,12.0,48.39875,13.45109,344.1,-126.0,27.2,29.3,974.356,-135.0,0.0,12.0,48.40152,13.44931,342.4
39248,26.2,33.0,973.745,9.898,12.0,48.39875,13.45109,344.1,-127.0,27.2,29.2,974.319,-135.0,0.0,12.0,48.40152,13.44931,342.4
39249,26.2,32.9,973.73,9.902,12.0,48.39875,13.45109,344.1,-126.0,27.2,29.2,974.253,-135.0,0.0,12.0,48.40152,13.44931,342.4
39249,26.2,32.9,973.734,9.941,12.0,48.39875,13.45109,344.1,-127.0,27.2,29.1,974.282,-135.0,0.0,12.0,48.40152,13.44931,342.4
39249,26.2,32.9,973.74,9.891,12.0,48.39875,13.45109,344.1,-126.0,27.2,29.0,974.334,-135.0,0.0,12.0,48.40152,13.44931,342.5
39250,26.2,32.9,973.712,9.896,12.0,48.39875,13.45109,344.0,-125.0,27.2,28.9,974.294,-135.0,0.0,12.0,48.40152,13.44931,342.5
39250,26.2,32.8,973.748,9.93,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.1,974.265,-135.0,0.0,12.0,48.40152,13.44931,342.5
39250,26.2,32.8,973.736,9.896,12.0,48.39875,13.45109,344.0,-126.0,27.1,29.2,974.214,-135.0,0.0,12.0,48.40152,13.44931,342.4
39250,26.2,32.7,973.719,9.962,12.0,48.39875,13.45109,344.2,-126.0,27.1,29.1,974.263,-135.0,0.0,12.0,48.40152,13.44931,342.4
39251,26.2,32.7,973.738,9.968,12.0,48.39875,13.45109,344.2,-126.0,27.1,29.1,974.233,-135.0,0.0,12.0,48.40152,13.44931,342.4
39251,26.2,32.8,973.746,9.896,12.0,48.39875,13.45109,344.2,-125.0,27.1,29.2,974.217,-135.0,0.0,12.0,48.40152,13.44931,342.3
39251,26.2,32.8,973.713,9.962,12.0,48.39875,13.45109,344.4,-125.0,27.1,29.2,974.244,-135.0,0.0,12.0,48.40152,13.44931,342.3
39252,26.2,32.9,973.74,9.975,12.0,48.39875,13.45109,344.4,-126.0,27.1,29.2,974.245,-135.0,0.0,12.0,48.40152,13.44931,342.3
39252,26.2,32.9,973.741,9.934,12.0,48.39875,13.45109,344.4,-125.0,27.2,29.2,974.242,-135.0,0.0,12.0,48.40152,13.44931,342.4
39252,26.2,32.9,973.745,9.904,12.0,48.39875,13.45109,344.5,-126.0,27.2,29.2,974.245,-135.0,0.0,12.0,48.40152,13.44931,342.4
39253,26.2,32.8,973.73,9.928,12.0,48.39875,13.45109,344.5,-126.0,27.2,29.2,974.234,-135.0,0.0,12.0,48.40152,13.44931,342.4
39253,26.2,32.7,973.739,9.968,12.0,48.39875,13.45109,344.5,-125.0,27.3,29.2,974.237,-135.0,0.0,12.0,48.40152,13.44931,342.6
39253,26.2,32.6,973.744,9.97,12.0,48.39875,13.45109,344.5,-125.0,27.3,29.2,974.237,-135.0,0.0,12.0,48.40152,13.44931,342.6
39254,26.2,32.5,973.696,9.93,12.0,48.39875,13.45109,344.5,-125.0,27.3,29.3,974.247,-135.0,0.0,12.0,48.40152,13.44931,342.6
39254,26.2,32.5,973.675,9.891,12.0,48.39875,13.45109,344.5,-126.0,27.4,29.2,974.233,-135.0,0.0,12.0,48.40152,13.44932,342.8
39254,26.2,32.6,973.717,9.93,12.0,48.39875,13.45109,344.5,-126.0,27.4,29.2,974.237,-135.0,0.0,12.0,48.40152,13.44932,342.8
39255,26.2,32.6,973.712,9.93,12.0,48.39875,13.45109,344.5,-126.0,27.3,29.1,974.224,-135.0,0.0,12.0,48.40152,13.44932,342.8
39255,26.2,32.6,973.704,9.964,12.0,48.39875,13.45109,344.5,-126.0,27.3,29.1,974.247,-135.0,0.0,12.0,48.40152,13.44932,342.8
39255,26.2,32.6,973.727,9.975,12.0,48.39875,13.45109,344.6,-126.0,27.3,29.2,974.247,-135.0,0.0,12.0,48.40152,13.44932,342.8
39256,26.2,32.6,973.703,9.919,12.0,48.39875,13.45109,344.6,-126.0,27.4,29.4,974.231,-135.0,0.0,12.0,48.40152,13.44932,342.8
39256,26.2,32.6,973.712,9.891,12.0,48.39875,13.45109,344.6,-126.0,27.4,29.4,974.25,-135.0,0.0,12.0,48.40152,13.44932,342.8
39256,26.2,32.7,973.691,9.936,12.0,48.39875,13.45109,344.6,-126.0,27.5,29.3,974.221,-135.0,0.0,12.0,48.40152,13.44932,342.8
39257,26.2,32.7,973.71,9.941,12.0,48.39875,13.45109,344.6,-125.0,27.5,29.2,974.233,-135.0,0.0,12.0,48.40152,13.44932,342.8
39257,26.2,32.7,973.695,9.934,12.0,48.39875,13.45109,344.6,-122.0,27.5,29.2,974.261,-135.0,0.0,12.0,48.40152,13.44932,342.8
39257,26.3,32.7,973.736,9.859,12.0,48.39875,13.45109,344.7,-122.0,27.5,29.1,974.276,-135.0,0.0,12.0,48.40152,13.44932,342.8
39258,26.3,32.6,973.74,9.93,12.0,48.39875,13.45109,344.7,-124.0,27.5,28.9,974.22,-135.0,0.0,12.0,48.40152,13.44932,342.8
39258,26.3,32.6,973.684,9.975,12.0,48.39875,13.45109,344.7,-125.0,27.5,28.8,974.262,-135.0,0.0,12.0,48.40152,13.44932,342.8
39258,26.3,32.5,973.711,9.975,12.0,48.39875,13.45109,344.6,-125.0,27.5,28.8,974.21,-135.0,0.0,12.0,48.40152,13.44932,342.8
39259,26.3,32.5,973.732,9.93,12.0,48.39875,13.45109,344.6,-125.0,27.5,28.8,974.253,-135.0,0.0,12.0,48.40152,13.44932,342.8
39259,26.3,32.5,973.701,9.93,12.0,48.39875,13.45109,344.6,-124.0,27.5,28.8,974.234,-135.0,0.0,12.0,48.40152,13.44932,342.9
39259,26.3,32.5,973.707,9.93,12.0,48.39875,13.45109,344.7,-125.0,27.5,28.8,974.208,-135.0,0.0,12.0,48.40152,13.44932,342.9
39260,26.3,32.5,973.686,9.902,12.0,48.39875,13.45109,344.7,-123.0,27.5,28.8,974.218,-135.0,0.0,12.0,48.40152,13.44932,342.9
39260,26.3,32.5,973.707,9.936,12.0,48.39875,13.45109,344.7,-123.0,27.5,28.8,974.219,-135.0,0.0,12.0,48.40152,13.44932,342.9
39260,26.3,32.5,973.714,9.923,12.0,48.39875,13.45109,344.8,-124.0,27.5,28.8,974.201,-135.0,0.0,12.0,48.40152,13.44932,342.9
39261,26.3,32.5,973.722,9.934,12.0,48.39875,13.45109,344.8,-125.0,27.6,28.8,974.198,-135.0,0.0,12.0,48.40152,13.44932,342.9
39261,26.3,32.5,973.726,9.919,12.0,48.39875,13.45109,344.8,-125.0,27.6,28.7,974.19,-135.0,0.0,12.0,48.40152,13.44932,342.6
39261,26.3,32.6,973.718,9.891,12.0,48.39875,13.45109,344.9,-126.0,27.6,28.7,974.196,-135.0,0.0,12.0,48.40152,13.44932,342.6
39262,26.3,32.6,973.734,9.93,12.0,48.39875,13.45109,344.9,-126.0,27.6,28.8,974.198,-135.0,0.0,12.0,48.40152,13.44932,342.6
39262,26.3,32.7,973.717,9.936,12.0,48.39875,13.45109,344.9,-126.0,27.6,28.8,974.233,-135.0,0.0,12.0,48.40152,13.44932,342.6
39262,26.3,32.6,973.724,10.002,12.0,48.39875,13.45109,344.9,-126.0,27.7,28.8,974.212,-135.0,0.0,12.0,48.40152,13.44932,342.6
39263,26.3,32.5,973.702,9.964,12.0,48.39875,13.45109,344.9,-126.0,27.7,28.7,974.195,-135.0,0.0,12.0,48.40152,13.44932,342.6
39263,26.3,32.5,973.7,9.956,12.0,48.39875,13.45109,344.9,-126.0,27.7,28.6,974.184,-135.0,0.0,12.0,48.40152,13.44932,342.6
39263,26.3,32.4,973.697,9.968,12.0,48.39875,13.45109,344.9,-125.0,27.7,28.5,974.196,-135.0,0.0,12.0,48.40152,13.44932,342.6
39264,26.3,32.4,973.706,9.936,12.0,48.39875,13.45109,344.9,-126.0,27.8,28.4,974.196,-135.0,0.0,12.0,48.40152,13.44932,342.6
39264,26.3,32.4,973.698,9.961,12.0,48.39875,13.45109,344.9,-126.0,27.8,28.4,974.192,-135.0,0.0,12.0,48.40152,13.44932,342.5
39264,26.3,32.5,973.699,9.898,12.0,48.39875,13.45109,344.9,-126.0,27.8,28.5,974.209,-135.0,0.0,12.0,48.40152,13.44932,342.5
39265,26.3,32.5,973.703,9.934,12.0,48.39875,13.45109,344.9,-126.0,27.8,28.5,974.213,-135.0,0.0,12.0,48.40152,13.44932,342.5
39265,26.3,32.6,973.689,9.932,12.0,48.39875,13.45109,344.9,-126.0,27.8,28.5,974.203,-135.0,0.0,12.0,48.40152,13.44932,342.6
39265,26.3,32.6,973.688,9.896,12.0,48.39875,13.45109,345.1,-126.0,27.8,28.5,974.2,-135.0,0.0,12.0,48.40152,13.44932,342.6
39266,26.3,32.7,973.701,9.93,12.0,48.39875,13.45109,345.1,-126.0,27.9,28.5,974.203,-135.0,0.0,12.0,48.40152,13.44932,342.6
39266,26.3,32.7,973.726,9.964,12.0,48.39875,13.45109,345.1,-127.0,27.9,28.5,974.185,-135.0,0.0,12.0,48.40152,13.44932,342.7
39266,26.3,32.7,973.702,9.93,12.0,48.39875,13.45109,345.1,-126.0,28.0,28.5,974.205,-135.0,0.0,12.0,48.40152,13.44932,342.7
39267,26.3,32.7,973.717,9.93,12.0,48.39875,13.45109,345.1,-127.0,28.0,28.5,974.207,-135.0,0.0,12.0,48.40152,13.44932,342.7
39267,26.3,32.7,973.72,9.93,12.0,48.39875,13.45109,345.1,-127.0,28.0,28.5,974.207,-135.0,0.0,12.0,48.40152,13.44932,342.6
39267,26.3,32.7,973.709,9.968,12.0,48.39875,13.45109,345.0,-126.0,28.0,28.4,974.167,-135.0,0.0,12.0,48.40152,13.44932,342.6
39268,26.3,32.7,973.73,9.887,12.0,48.39875,13.45109,345.0,-126.0,28.0,28.5,974.208,-135.0,0.0,12.0,48.40152,13.44932,342.6
39268,26.3,32.8,973.717,9.962,12.0,48.39875,13.45109,345.0,-126.0,28.0,28.4,974.208,-135.0,0.0,12.0,48.40152,13.44931,342.5
39268,26.3,32.8,973.719,9.902,12.0,48.39875,13.45109,345.0,-126.0,28.0,28.5,974.181,-135.0,0.0,12.0,48.40152,13.44931,342.5
39269,26.3,32.8,973.739,9.923,12.0,48.39875,13.45109,345.0,-126.0,28.0,28.5,974.197,-135.0,0.0,12.0,48.40152,13.44931,342.5
39269,26.3,32.9,973.727,9.891,12.0,48.39875,13.45109,345.0,-125.0,28.0,28.7,974.169,-135.0,0.0,12.0,48.40152,13.44931,342.4
39269,26.3,32.9,973.709,9.928,12.0,48.39875,13.45109,345.0,-126.0,28.1,28.8,974.195,-135.0,0.0,12.0,48.40152,13.44931,342.4
39270,26.3,32.9,973.715,10.005,12.0,48.39875,13.45109,345.0,-126.0,28.1,28.8,974.186,-135.0,0.0,12.0,48.40152,13.44931,342.4
39270,26.3,32.9,973.731,9.891,12.0,48.39875,13.45109,345.0,-126.0,28.2,28.8,974.2,-135.0,0.0,12.0,48.40152,13.44931,342.3
39270,26.3,33.0,973.707,9.923,12.0,48.39875,13.45109,345.0,-126.0,28.2,28.7,974.136,-135.0,0.0,12.0,48.40152,13.44931,342.3
39271,26.3,33.0,973.731,9.896,12.0,48.39875,13.45109,345.0,-126.0,28.2,28.5,974.192,-135.0,0.0,12.0,48.40152,13.44931,342.3
39271,26.3,33.1,973.714,9.887,12.0,48.39875,13.45109,345.0,-126.0,28.2,28.4,974.159,-135.0,0.0,12.0,48.40152,13.44931,342.4
39271,26.3,33.1,973.714,9.93,12.0,48.39875,13.45109,345.0,-126.0,28.2,28.4,974.152,-135.0,0.0,12.0,48.40152,13.44931,342.4
39272,26.3,33.1,973.727,9.975,12.0,48.39875,13.45109,345.0,-125.0,28.2,28.5,974.155,-135.0,0.0,12.0,48.40152,13.44931,342.4
39272,26.3,33.1,973.726,9.93,12.0,48.39875,13.45109,345.0,-126.0,28.2,28.5,974.158,-135.0,0.0,12.0,48.40152,13.44931,342.4
39272,26.3,33.1,973.726,9.923,12.0,48.39875,13.45109,345.0,-126.0,28.3,28.7,974.174,-135.0,0.0,12.0,48.40152,13.44931,342.4
39273,26.3,33.1,973.72,9.896,12.0,48.39875,13.45109,345.0,-125.0,28.3,28.8,974.165,-135.0,0.0,12.0,48.40152,13.44931,342.4
39273,26.3,33.1,973.71,9.936,12.0,48.39875,13.45109,345.0,-125.0,28.3,28.9,974.157,-135.0,0.0,12.0,48.40152,13.44931,342.4
39273,26.3,33.1,973.724,9.941,12.0,48.39875,13.45109,345.0,-125.0,28.4,28.9,974.154,-135.0,0.0,12.0,48.40152,13.44931,342.4
39274,26.3,33.1,973.708,9.936,12.0,48.39875,13.45109,345.0,-125.0,28.4,28.8,974.186,-135.0,0.0,12.0,48.40152,13.44931,342.4
39274,26.3,33.1,973.733,9.93,12.0,48.39875,13.45109,345.0,-125.0,28.4,28.8,974.211,-135.0,0.0,12.0,48.40152,13.44931,342.4
39274,26.3,33.2,973.733,9.968,12.0,48.39875,13.45109,344.9,-124.0,28.5,28.8,974.206,-135.0,0.0,12.0,48.40152,13.44931,342.4
39275,26.3,33.2,973.711,9.928,12.0,48.39875,13.45109,344.9,-124.0,28.5,28.9,974.191,-135.0,0.0,12.0,48.40152,13.44931,342.4
39275,26.3,33.3,973.714,9.962,12.0,48.39875,13.45109,344.9,-123.0,28.5,28.9,974.195,-135.0,0.0,12.0,48.40152,13.44931,342.7
39275,26.3,33.4,973.7,9.936,12.0,48.39875,13.45109,344.8,-127.0,28.5,29.1,974.175,-135.0,0.0,12.0,48.40152,13.44931,342.7
39276,26.3,33.4,973.717,9.934,12.0,48.39875,13.45109,344.8,-127.0,28.6,29.2,974.19,-135.0,0.0,12.0,48.40152,13.44931,342.7
39276,26.3,33.4,973.725,9.923,12.0,48.39875,13.45109,344.8,-127.0,28.6,29.1,974.177,-135.0,0.0,12.0,48.40152,13.44931,343.0
39276,26.3,33.5,973.74,9.996,12.0,48.39875,13.45109,344.8,-127.0,28.5,28.7,974.177,-135.0,0.0,12.0,48.40152,13.44931,343.0
39277,26.3,33.5,973.713,9.896,12.0,48.39875,13.45109,344.8,-127.0,28.5,28.5,974.181,-135.0,0.0,12.0,48.40152,13.44931,343.0
39277,26.3,33.5,973.773,9.898,12.0,48.39875,13.45109,344.8,-126.0,28.5,28.2,974.2,-135.0,0.0,12.0,48.40152,13.44931,343.1
39277,26.3,33.5,973.735,9.917,12.0,48.39875,13.45109,344.7,-127.0,28.5,28.0,974.177,-135.0,0.0,12.0,48.40152,13.44931,343.1
39278,26.3,33.6,973.727,9.936,12.0,48.39875,13.45109,344.7,-127.0,28.5,27.9,974.186,-135.0,0.0,12.0,48.40152,13.44931,343.1
39278,26.3,33.7,973.745,9.917,12.0,48.39875,13.45109,344.7,-127.0,28.5,27.8,974.156,-135.0,0.0,12.0,48.40152,13.44931,343.2
39278,26.3,33.8,973.776,9.904,12.0,48.39875,13.45109,344.7,-128.0,28.5,27.7,974.184,-135.0,0.0,12.0,48.40152,13.44931,343.2
39279,26.3,33.8,973.725,9.964,12.0,48.39875,13.45109,344.7,-128.0,28.5,27.6,974.19,-135.0,0.0,12.0,48.40152,13.44931,343.2
39279,26.3,33.8,973.763,9.968,12.0,48.39875,13.45109,344.7,-128.0,28.5,27.6,974.203,-135.0,0.0,12.0,48.40152,13.44931,343.4
39279,26.3,33.9,973.749,9.97,12.0,48.39875,13.45109,344.7,-127.0,28.5,27.6,974.157,-135.0,0.0,12.0,48.40152,13.44931,343.4
39280,26.3,33.9,973.753,9.934,12.0,48.39875,13.45109,344.7,-126.0,28.5,27.6,974.2,-135.0,0.0,12.0,48.40152,13.44931,343.4
39280,26.3,34.0,973.764,9.923,12.0,48.39875,13.45109,344.7,-126.0,28.5,27.6,974.184,-135.0,0.0,12.0,48.40152,13.44931,343.3
39280,26.3,34.0,973.742,9.923,12.0,48.39875,13.45109,344.7,-126.0,28.6,27.7,974.166,-135.0,0.0,12.0,48.40152,13.44931,343.3
39281,26.3,33.9,973.749,9.923,12.0,48.39875,13.45109,344.7,-126.0,28.6,27.7,974.174,-135.0,0.0,12.0,48.40152,13.44931,343.3
39281,26.3,33.9,973.769,9.962,12.0,48.39875,13.45109,344.7,-127.0,28.7,27.7,974.207,-135.0,0.0,12.0,48.40152,13.44931,343.1
39281,26.3,33.8,973.74,9.896,12.0,48.39875,13.45109,344.7,-126.0,28.7,27.7,974.212,-135.0,0.0,12.0,48.40152,13.44931,343.1
39282,26.3,33.9,973.725,9.934,12.0,48.39875,13.45109,344.7,-125.0,28.6,27.7,974.206,-135.0,0.0,12.0,48.40152,13.44931,343.1
39282,26.4,33.9,973.724,9.956,12.0,48.39875,13.45109,344.7,-126.0,28.6,27.8,974.17,-135.0,0.0,12.0,48.40152,13.44931,342.8
39282,26.4,34.0,973.731,9.95,12.0,48.39875,13.45109,344.7,-126.0,28.6,27.9,974.194,-135.0,0.0,12.0,48.40152,13.44931,342.8
39283,26.4,33.9,973.73,9.89,12.0,48.39875,13.45109,344.7,-126.0,28.6,28.1,974.209,-135.0,0.0,12.0,48.40152,13.44931,342.8
39283,26.4,33.8,973.744,9.917,12.0,48.39875,13.45109,344.7,-126.0,28.6,28.1,974.203,-135.0,0.0,12.0,48.40152,13.44931,343.1
39283,26.4,33.6,973.738,9.885,12.0,48.39875,13.45109,344.7,-126.0,28.5,28.0,974.207,-135.0,0.0,12.0,48.40152,13.44931,343.1
39284,26.4,33.6,973.75,9.936,12.0,48.39875,13.45109,344.7,-126.0,28.5,27.8,974.213,-135.0,0.0,12.0,48.40152,13.44931,343.1
39284,26.4,33.6,973.723,9.93,12.0,48.39875,13.45109,344.7,-126.0,28.5,27.6,974.186,-135.0,0.0,12.0,48.40152,13.44931,343.1
39284,26.4,33.6,973.731,9.923,12.0,48.39875,13.45109,344.7,-126.0,28.5,27.6,974.17,-135.0,0.0,12.0,48.40152,13.44931,343.1
39285,26.4,33.7,973.721,9.891,12.0,48.39875,13.45109,344.7,-126.0,28.5,27.5,974.21,-135.0,0.0,12.0,48.40152,13.44931,343.1
39285,26.4,33.7,973.747,10.002,12.0,48.39875,13.45109,344.7,-126.0,28.5,27.6,974.203,-135.0,0.0,12.0,48.40152,13.44931,343.1
39285,26.4,33.7,973.706,9.975,12.0,48.39875,13.45109,344.8,-127.0,28.5,27.6,974.218,-135.0,0.0,12.0,48.40152,13.44931,343.1
39286,26.4,33.7,973.707,9.923,12.0,48.39875,13.45109,344.8,-127.0,28.4,27.6,974.206,-135.0,0.0,12.0,48.40152,13.44931,343.1
39286,26.4,33.7,973.707,9.925,12.0,48.39875,13.4511,344.8,-126.0,28.5,27.7,974.194,-135.0,0.0,12.0,48.40152,13.44931,343.1
39286,26.4,33.8,973.713,9.93,12.0,48.39875,13.4511,344.7,-126.0,28.4,27.7,974.221,-135.0,0.0,12.0,48.40152,13.44931,343.1
39287,26.4,33.7,973.707,9.928,12.0,48.39875,13.4511,344.7,-126.0,28.4,27.7,974.204,-135.0,0.0,12.0,48.40152,13.44931,343.1
39287,26.4,33.6,973.691,9.93,12.0,48.39875,13.4511,344.7,-126.0,28.4,27.7,974.172,-135.0,0.0,12.0,48.40152,13.44931,343.1
39287,26.4,33.6,973.714,9.925,12.0,48.39875,13.4511,344.7,-126.0,28.4,27.7,974.165,-135.0,0.0,12.0,48.40152,13.44931,343.2
39288,26.4,33.6,973.729,9.904,12.0,48.39875,13.4511,344.7,-126.0,28.3,27.7,974.164,-135.0,0.0,12.0,48.40152,13.44931,343.2
39288,26.4,33.4,973.68,9.93,12.0,48.39875,13.4511,344.7,-126.0,28.3,27.8,974.147,-135.0,0.0,12.0,48.40152,13.44931,343.2
39288,26.4,33.2,973.674,9.975,12.0,48.39875,13.4511,344.6,-126.0,28.4,27.9,974.175,-135.0,0.0,12.0,48.40152,13.44931,343.0
39289,26.4,33.0,973.697,9.904,12.0,48.39875,13.4511,344.6,-126.0,28.4,28.0,974.156,-135.0,0.0,12.0,48.40152,13.44931,343.0
39289,26.4,32.9,973.7,9.962,12.0,48.39875,13.4511,344.6,-127.0,28.4,28.1,974.156,-135.0,0.0,12.0,48.40152,13.44931,343.0
39289,26.4,32.8,973.689,9.93,12.0,48.39875,13.4511,344.6,-127.0,28.4,28.2,974.145,-135.0,0.0,12.0,48.40152,13.44931,342.9
39290,26.4,32.8,973.677,9.923,12.0,48.39875,13.4511,344.6,-126.0,28.4,28.2,974.157,-135.0,0.0,12.0,48.40152,13.44931,342.9
39290,26.4,32.7,973.727,9.93,12.0,48.39875,13.4511,344.6,-127.0,28.4,28.1,974.16,-135.0,0.0,12.0,48.40152,13.44931,342.9
39290,26.4,32.4,973.685,9.93,12.0,48.39875,13.4511,344.8,-127.0,28.4,28.1,974.153,-135.0,0.0,12.0,48.40152,13.44931,342.6
39291,26.4,32.2,973.673,9.957,12.0,48.39875,13.4511,344.8,-126.0,28.5,28.1,974.194,-135.0,0.0,12.0,48.40152,13.44931,342.6
39291,26.4,32.1,973.666,9.936,12.0,48.39875,13.4511,344.8,-126.0,28.5,28.1,974.221,-135.0,0.0,12.0,48.40152,13.4493,342.6
39291,26.4,32.1,973.688,9.97,12.0,48.39875,13.4511,344.9,-126.0,28.5,28.3,974.21,-135.0,0.0,12.0,48.40152,13.4493,342.2
39292,26.4,32.0,973.694,9.93,12.0,48.39875,13.4511,344.9,-126.0,28.5,28.5,974.2,-135.0,0.0,12.0,48.40152,13.4493,342.2
39292,26.4,32.0,973.663,9.967,12.0,48.39875,13.4511,344.9,-126.0,28.5,28.7,974.168,-135.0,0.0,12.0,48.40152,13.4493,342.2
39292,26.4,32.0,973.66,9.928,12.0,48.39875,13.4511,344.9,-127.0,28.5,28.6,974.172,-135.0,0.0,12.0,48.40152,13.4493,341.9
39293,26.4,32.1,973.684,10.002,12.0,48.39875,13.4511,344.9,-126.0,28.5,28.6,974.222,-135.0,0.0,12.0,48.40152,13.4493,341.9
39293,26.4,32.2,973.663,9.93,12.0,48.39875,13.4511,344.9,-126.0,28.5,28.7,974.198,-135.0,0.0,12.0,48.40152,13.4493,341.9
39293,26.4,32.1,973.647,9.936,12.0,48.39875,13.4511,344.8,-126.0,28.5,28.7,974.19,-135.0,0.0,12.0,48.40152,13.4493,341.7
39294,26.4,32.0,973.663,9.923,12.0,48.39875,13.4511,344.8,-126.0,28.5,28.6,974.196,-135.0,0.0,12.0,48.40152,13.4493,341.7
39294,26.4,31.9,973.634,9.934,12.0,48.39875,13.4511,344.8,-127.0,28.5,28.6,974.2,-135.0,0.0,12.0,48.40152,13.4493,341.7
39294,26.4,31.9,973.661,9.93,12.0,48.39875,13.4511,344.8,-127.0,28.5,28.7,974.214,-135.0,0.0,12.0,48.40152,13.4493,341.6
39295,26.4,31.9,973.636,9.93,12.0,48.39875,13.4511,344.8,-126.0,28.5,28.7,974.202,-135.0,0.0,12.0,48.40152,13.4493,341.6
39295,26.4,31.9,973.697,9.936,12.0,48.39875,13.4511,344.8,-126.0,28.5,28.6,974.216,-135.0,0.0,12.0,48.40152,13.4493,341.6
39295,26.4,31.9,973.692,9.919,12.0,48.39875,13.4511,344.9,-126.0,28.5,28.6,974.184,-135.0,0.0,12.0,48.40152,13.4493,341.4
39296,26.4,31.9,973.682,9.934,12.0,48.39875,13.4511,344.9,-126.0,28.5,28.6,974.214,-135.0,0.0,12.0,48.40152,13.4493,341.4
39296,26.4,31.9,973.656,9.975,12.0,48.39875,13.45109,344.9,-126.0,28.5,28.7,974.223,-135.0,0.0,12.0,48.40152,13.4493,341.4
39296,26.4,32.0,973.688,9.979,12.0,48.39875,13.45109,344.9,-126.0,28.5,28.8,974.238,-135.0,0.0,12.0,48.40152,13.4493,341.4
39297,26.4,32.0,973.676,9.93,12.0,48.39875,13.45109,344.9,-127.0,28.5,29.0,974.218,-135.0,0.0,12.0,48.40152,13.4493,341.4
39297,26.4,32.0,973.68,9.919,12.0,48.39875,13.45109,344.9,-127.0,28.4,29.1,974.24,-135.0,0.0,12.0,48.40152,13.4493,341.4
39297,26.4,32.1,973.654,9.962,12.0,48.39875,13.45109,345.0,-126.0,28.4,29.3,974.199,-135.0,0.0,12.0,48.40152,13.4493,341.3
39298,26.4,32.1,973.686,9.936,12.0,48.39875,13.45109,345.0,-127.0,28.4,29.4,974.222,-135.0,0.0,12.0,48.40152,13.4493,341.3
39298,26.4,32.1,973.635,9.934,12.0,48.39875,13.45109,345.0,-126.0,28.4,29.5,974.214,-135.0,0.0,12.0,48.40152,13.4493,341.3
39298,26.4,32.2,973.673,9.936,12.0,48.39876,13.45109,345.1,-127.0,28.5,29.6,974.213,-135.0,0.0,12.0,48.40152,13.4493,341.0
39299,26.4,32.2,973.659,9.934,12.0,48.39876,13.45109,345.1,-126.0,28.5,29.7,974.239,-135.0,0.0,12.0,48.40152,13.4493,341.0
39299,26.4,32.2,973.658,9.923,12.0,48.39876,13.45109,345.1,-126.0,28.5,29.8,974.219,-135.0,0.0,12.0,48.40152,13.4493,341.0
39299,26.4,32.2,973.665,10.0,12.0,48.39876,13.45109,345.0,-126.0,28.5,29.9,974.231,-135.0,0.0,12.0,48.40152,13.4493,340.9
39300,26.4,32.2,973.668,10.0,12.0,48.39876,13.45109,345.0,-126.0,28.5,29.8,974.201,-135.0,0.0,12.0,48.40152,13.4493,340.9
